hypothesis_id,family,date,asset,direction,hold_period,return
momentum_top_rank_24_q50,momentum,2020-11-15,BTC-USD,LONG,24,0.16284753296534404
momentum_top_rank_24_q50,momentum,2020-11-16,BTC-USD,LONG,24,0.09265796505967239
momentum_top_rank_24_q50,momentum,2020-11-17,BTC-USD,LONG,24,0.023433750462673597
momentum_top_rank_24_q50,momentum,2020-11-18,BTC-USD,LONG,24,0.05614749840686084
momentum_top_rank_24_q50,momentum,2020-11-19,BTC-USD,LONG,24,0.07438324554528175
momentum_top_rank_24_q50,momentum,2020-11-20,BTC-USD,LONG,24,0.033581414443063506
momentum_top_rank_24_q50,momentum,2020-12-16,BTC-USD,LONG,24,0.8889449993062064
momentum_top_rank_24_q50,momentum,2020-12-17,BTC-USD,LONG,24,0.6819192611870102
momentum_top_rank_24_q50,momentum,2020-12-18,BTC-USD,LONG,24,0.5371560331557415
momentum_top_rank_24_q50,momentum,2020-12-19,BTC-USD,LONG,24,0.4211646270945102
momentum_top_rank_24_q50,momentum,2020-12-20,BTC-USD,LONG,24,0.5894658860476483
momentum_top_rank_24_q50,momentum,2020-12-21,BTC-USD,LONG,24,0.7185101589029306
momentum_top_rank_24_q50,momentum,2020-12-22,BTC-USD,LONG,24,0.5483884213327994
momentum_top_rank_24_q50,momentum,2020-12-23,BTC-USD,LONG,24,0.556628479569302
momentum_top_rank_24_q50,momentum,2020-12-24,BTC-USD,LONG,24,0.5078932388125015
momentum_top_rank_24_q50,momentum,2020-12-25,BTC-USD,LONG,24,0.4851159369461133
momentum_top_rank_24_q50,momentum,2020-12-26,BTC-USD,LONG,24,0.3643663825969765
momentum_top_rank_24_q50,momentum,2020-12-27,BTC-USD,LONG,24,0.35305081286987283
momentum_top_rank_24_q50,momentum,2020-12-28,BTC-USD,LONG,24,0.13811766887890187
momentum_top_rank_24_q50,momentum,2020-12-29,BTC-USD,LONG,24,0.20624347588733638
momentum_top_rank_24_q50,momentum,2020-12-30,BTC-USD,LONG,24,0.11187873851256436
momentum_top_rank_24_q50,momentum,2020-12-31,BTC-USD,LONG,24,0.113360798029158
momentum_top_rank_24_q50,momentum,2021-01-01,BTC-USD,LONG,24,0.10186643683733965
momentum_top_rank_24_q50,momentum,2021-01-02,BTC-USD,LONG,24,0.013775900181170364
momentum_top_rank_24_q50,momentum,2021-01-03,BTC-USD,LONG,24,-0.07166966270338238
momentum_top_rank_24_q50,momentum,2021-01-08,BTC-USD,LONG,24,-0.17796223124286925
momentum_top_rank_24_q50,momentum,2021-03-18,BTC-USD,LONG,24,0.04054764404042044
momentum_top_rank_24_q50,momentum,2021-03-19,BTC-USD,LONG,24,0.026510531780589597
momentum_top_rank_24_q50,momentum,2021-03-20,BTC-USD,LONG,24,0.08899825318273158
momentum_top_rank_24_q50,momentum,2021-03-21,BTC-USD,LONG,24,0.09711302379818654
momentum_top_rank_24_q50,momentum,2021-03-22,BTC-USD,LONG,24,0.16110407128183524
momentum_top_rank_24_q50,momentum,2021-03-23,BTC-USD,LONG,24,0.12484427149602828
momentum_top_rank_24_q50,momentum,2021-03-24,BTC-USD,LONG,24,0.14987522031482547
momentum_top_rank_24_q50,momentum,2021-03-25,BTC-USD,LONG,24,0.087266158542459
momentum_top_rank_24_q50,momentum,2021-06-14,BTC-USD,LONG,24,-0.1825306698860618
momentum_top_rank_24_q50,momentum,2021-07-02,BTC-USD,LONG,24,0.10149817162354213
momentum_top_rank_24_q50,momentum,2021-07-25,BTC-USD,LONG,24,0.26735360314566936
momentum_top_rank_24_q50,momentum,2021-07-26,BTC-USD,LONG,24,0.2512228761083566
momentum_top_rank_24_q50,momentum,2021-07-27,BTC-USD,LONG,24,0.2520427625328143
momentum_top_rank_24_q50,momentum,2021-07-28,BTC-USD,LONG,24,0.2227624467816629
momentum_top_rank_24_q50,momentum,2021-07-29,BTC-USD,LONG,24,0.2327817502486782
momentum_top_rank_24_q50,momentum,2021-07-30,BTC-USD,LONG,24,0.17309120168696768
momentum_top_rank_24_q50,momentum,2021-07-31,BTC-USD,LONG,24,0.14605999489879506
momentum_top_rank_24_q50,momentum,2021-08-01,BTC-USD,LONG,24,0.2247884487656462
momentum_top_rank_24_q50,momentum,2021-10-01,BTC-USD,LONG,24,0.3101378096023708
momentum_top_rank_24_q50,momentum,2021-10-02,BTC-USD,LONG,24,0.26518360971925903
momentum_top_rank_24_q50,momentum,2021-10-03,BTC-USD,LONG,24,0.2133287052600219
momentum_top_rank_24_q50,momentum,2021-10-04,BTC-USD,LONG,24,0.23434237900348065
momentum_top_rank_24_q50,momentum,2021-10-05,BTC-USD,LONG,24,0.20796256113229572
momentum_top_rank_24_q50,momentum,2021-10-06,BTC-USD,LONG,24,0.11790484000352519
momentum_top_rank_24_q50,momentum,2021-10-07,BTC-USD,LONG,24,0.13963080024497732
momentum_top_rank_24_q50,momentum,2021-10-08,BTC-USD,LONG,24,0.13038427321707546
momentum_top_rank_24_q50,momentum,2021-10-09,BTC-USD,LONG,24,0.15023552315204847
momentum_top_rank_24_q50,momentum,2021-10-10,BTC-USD,LONG,24,0.14968472756599072
momentum_top_rank_24_q50,momentum,2021-10-11,BTC-USD,LONG,24,0.06901723866354326
momentum_top_rank_24_q50,momentum,2021-10-12,BTC-USD,LONG,24,0.09073021308107587
momentum_top_rank_24_q50,momentum,2021-10-13,BTC-USD,LONG,24,0.07188682762150478
momentum_top_rank_24_q50,momentum,2021-10-14,BTC-USD,LONG,24,0.10476806064475941
momentum_top_rank_24_q50,momentum,2021-10-15,BTC-USD,LONG,24,0.09697184515702029
momentum_top_rank_24_q50,momentum,2021-10-16,BTC-USD,LONG,24,0.09984284465921389
momentum_top_rank_24_q50,momentum,2021-10-17,BTC-USD,LONG,24,0.05591244574248844
momentum_top_rank_24_q50,momentum,2021-10-18,BTC-USD,LONG,24,0.04713957259408774
momentum_top_rank_24_q50,momentum,2021-10-19,BTC-USD,LONG,24,-0.001650287792830496
momentum_top_rank_24_q50,momentum,2021-10-20,BTC-USD,LONG,24,-0.023082938808580478
momentum_top_rank_24_q50,momentum,2021-10-21,BTC-USD,LONG,24,0.052349444963657676
momentum_top_rank_24_q50,momentum,2021-10-23,BTC-USD,LONG,24,-0.020073277161472003
momentum_top_rank_24_q50,momentum,2021-10-25,BTC-USD,LONG,24,-0.09672754604836542
momentum_top_rank_24_q50,momentum,2021-10-26,BTC-USD,LONG,24,-0.037178161500086904
momentum_top_rank_24_q50,momentum,2021-10-27,BTC-USD,LONG,24,0.02077221300136367
momentum_top_rank_24_q50,momentum,2022-02-07,BTC-USD,LONG,24,-0.03167169394088787
momentum_top_rank_24_q50,momentum,2022-02-08,BTC-USD,LONG,24,-0.11289699372835305
momentum_top_rank_24_q50,momentum,2022-02-09,BTC-USD,LONG,24,-0.11137449109009001
momentum_top_rank_24_q50,momentum,2022-02-10,BTC-USD,LONG,24,-0.11810204355567266
momentum_top_rank_24_q50,momentum,2022-02-12,BTC-USD,LONG,24,-0.08302150133560382
momentum_top_rank_24_q50,momentum,2022-02-13,BTC-USD,LONG,24,-0.005085366770333444
momentum_top_rank_24_q50,momentum,2022-02-14,BTC-USD,LONG,24,-0.07395362664095695
momentum_top_rank_24_q50,momentum,2022-02-25,BTC-USD,LONG,24,0.047528100856274236
momentum_top_rank_24_q50,momentum,2022-02-26,BTC-USD,LONG,24,0.08320285911841441
momentum_top_rank_24_q50,momentum,2022-02-27,BTC-USD,LONG,24,0.13744898979200215
momentum_top_rank_24_q50,momentum,2022-02-28,BTC-USD,LONG,24,0.017773598802184987
momentum_top_rank_24_q50,momentum,2022-03-01,BTC-USD,LONG,24,-0.0001331596973153104
momentum_top_rank_24_q50,momentum,2022-03-02,BTC-USD,LONG,24,0.013129710382981052
momentum_top_rank_24_q50,momentum,2022-03-16,BTC-USD,LONG,24,0.03981649404159149
momentum_top_rank_24_q50,momentum,2022-03-17,BTC-USD,LONG,24,0.03067767196865412
momentum_top_rank_24_q50,momentum,2022-03-22,BTC-USD,LONG,24,-0.042620267423347125
momentum_top_rank_24_q50,momentum,2022-06-04,BTC-USD,LONG,24,-0.32019263277006604
momentum_top_rank_24_q50,momentum,2022-06-05,BTC-USD,LONG,24,-0.3277744148118126
momentum_top_rank_24_q50,momentum,2022-06-06,BTC-USD,LONG,24,-0.3693241049686635
momentum_top_rank_24_q50,momentum,2022-06-07,BTC-USD,LONG,24,-0.3815095095446508
momentum_top_rank_24_q50,momentum,2022-09-12,BTC-USD,LONG,24,-0.10795517943157085
momentum_top_rank_24_q50,momentum,2022-10-14,BTC-USD,LONG,24,0.0738656076072457
momentum_top_rank_24_q50,momentum,2022-10-15,BTC-USD,LONG,24,-0.02760506416867836
momentum_top_rank_24_q50,momentum,2022-10-17,BTC-USD,LONG,24,-0.10045576478213558
momentum_top_rank_24_q50,momentum,2022-10-18,BTC-USD,LONG,24,-0.11896521958647044
momentum_top_rank_24_q50,momentum,2022-10-19,BTC-USD,LONG,24,-0.12227828890665404
momentum_top_rank_24_q50,momentum,2022-12-06,BTC-USD,LONG,24,-0.028492223731077626
momentum_top_rank_24_q50,momentum,2022-12-07,BTC-USD,LONG,24,-0.01784357752119381
momentum_top_rank_24_q50,momentum,2022-12-08,BTC-USD,LONG,24,-0.0353030683039991
momentum_top_rank_24_q50,momentum,2022-12-09,BTC-USD,LONG,24,-0.025954455531775777
momentum_top_rank_24_q50,momentum,2022-12-17,BTC-USD,LONG,24,0.0387733023284913
momentum_top_rank_24_q50,momentum,2022-12-20,BTC-USD,LONG,24,0.1776419854464426
momentum_top_rank_24_q50,momentum,2022-12-21,BTC-USD,LONG,24,0.24728734818963383
momentum_top_rank_24_q50,momentum,2022-12-23,BTC-USD,LONG,24,0.26032576592667
momentum_top_rank_24_q50,momentum,2023-02-07,BTC-USD,LONG,24,-0.038755160323581395
momentum_top_rank_24_q50,momentum,2023-02-08,BTC-USD,LONG,24,-0.0255476981980034
momentum_top_rank_24_q50,momentum,2023-02-09,BTC-USD,LONG,24,0.02825397615399683
momentum_top_rank_24_q50,momentum,2023-02-10,BTC-USD,LONG,24,0.035959891771216945
momentum_top_rank_24_q50,momentum,2023-02-11,BTC-USD,LONG,24,0.015952472466236545
momentum_top_rank_24_q50,momentum,2023-02-12,BTC-USD,LONG,24,-0.0032183951321135273
momentum_top_rank_24_q50,momentum,2023-02-15,BTC-USD,LONG,24,-0.15120353634593386
momentum_top_rank_24_q50,momentum,2023-02-16,BTC-USD,LONG,24,-0.06178284163354131
momentum_top_rank_24_q50,momentum,2023-02-18,BTC-USD,LONG,24,0.004252899455578829
momentum_top_rank_24_q50,momentum,2023-02-19,BTC-USD,LONG,24,0.0019861504960800858
momentum_top_rank_24_q50,momentum,2023-02-20,BTC-USD,LONG,24,0.009007180635411283
momentum_top_rank_24_q50,momentum,2023-02-21,BTC-USD,LONG,24,0.12225949219324783
momentum_top_rank_24_q50,momentum,2023-02-22,BTC-USD,LONG,24,0.11480644486159042
momentum_top_rank_24_q50,momentum,2023-03-01,BTC-USD,LONG,24,0.16273647203766006
momentum_top_rank_24_q50,momentum,2023-03-02,BTC-USD,LONG,24,0.19249301069708835
momentum_top_rank_24_q50,momentum,2023-03-05,BTC-USD,LONG,24,0.26355214419660933
momentum_top_rank_24_q50,momentum,2023-03-06,BTC-USD,LONG,24,0.24983794895801448
momentum_top_rank_24_q50,momentum,2023-03-07,BTC-USD,LONG,24,0.281673256554156
momentum_top_rank_24_q50,momentum,2023-03-17,BTC-USD,LONG,24,0.08128123163421086
momentum_top_rank_24_q50,momentum,2023-03-18,BTC-USD,LONG,24,0.12123393785404435
momentum_top_rank_24_q50,momentum,2023-03-19,BTC-USD,LONG,24,0.07490999109628294
momentum_top_rank_24_q50,momentum,2023-03-20,BTC-USD,LONG,24,0.09478185178476917
momentum_top_rank_24_q50,momentum,2023-03-21,BTC-USD,LONG,24,0.0819810428629717
momentum_top_rank_24_q50,momentum,2023-03-22,BTC-USD,LONG,24,0.11026514640013363
momentum_top_rank_24_q50,momentum,2023-03-23,BTC-USD,LONG,24,0.06992958017353557
momentum_top_rank_24_q50,momentum,2023-03-24,BTC-USD,LONG,24,0.07099041655199612
momentum_top_rank_24_q50,momentum,2023-03-25,BTC-USD,LONG,24,0.10557834640047914
momentum_top_rank_24_q50,momentum,2023-03-26,BTC-USD,LONG,24,0.029589906494039697
momentum_top_rank_24_q50,momentum,2023-03-27,BTC-USD,LONG,24,0.040755495453496327
momentum_top_rank_24_q50,momentum,2023-03-28,BTC-USD,LONG,24,0.00032196181396804135
momentum_top_rank_24_q50,momentum,2023-03-29,BTC-USD,LONG,24,-0.018729121599360465
momentum_top_rank_24_q50,momentum,2023-03-30,BTC-USD,LONG,24,-0.01577315528038936
momentum_top_rank_24_q50,momentum,2023-03-31,BTC-USD,LONG,24,-0.033468934606882494
momentum_top_rank_24_q50,momentum,2023-04-01,BTC-USD,LONG,24,-0.0036407508361147034
momentum_top_rank_24_q50,momentum,2023-04-02,BTC-USD,LONG,24,0.007921916857724476
momentum_top_rank_24_q50,momentum,2023-04-03,BTC-USD,LONG,24,0.06058125353645294
momentum_top_rank_24_q50,momentum,2023-04-04,BTC-USD,LONG,24,0.04161346692310719
momentum_top_rank_24_q50,momentum,2023-04-05,BTC-USD,LONG,24,0.03799079068266398
momentum_top_rank_24_q50,momentum,2023-04-06,BTC-USD,LONG,24,0.04366922959062869
momentum_top_rank_24_q50,momentum,2023-04-07,BTC-USD,LONG,24,0.005933890239501416
momentum_top_rank_24_q50,momentum,2023-04-08,BTC-USD,LONG,24,0.026218246897413477
momentum_top_rank_24_q50,momentum,2023-04-09,BTC-USD,LONG,24,0.023762277408740706
momentum_top_rank_24_q50,momentum,2023-04-10,BTC-USD,LONG,24,-0.027156444934722135
momentum_top_rank_24_q50,momentum,2023-04-11,BTC-USD,LONG,24,-0.02317421763719818
momentum_top_rank_24_q50,momentum,2023-06-20,BTC-USD,LONG,24,0.0708350863374343
momentum_top_rank_24_q50,momentum,2023-06-21,BTC-USD,LONG,24,0.008942189060266559
momentum_top_rank_24_q50,momentum,2023-06-22,BTC-USD,LONG,24,0.011261313026735387
momentum_top_rank_24_q50,momentum,2023-06-23,BTC-USD,LONG,24,-0.01790427383927795
momentum_top_rank_24_q50,momentum,2023-06-24,BTC-USD,LONG,24,-0.022656706134903004
momentum_top_rank_24_q50,momentum,2023-06-25,BTC-USD,LONG,24,-0.018580479913550607
momentum_top_rank_24_q50,momentum,2023-06-26,BTC-USD,LONG,24,-0.01582746401516144
momentum_top_rank_24_q50,momentum,2023-06-27,BTC-USD,LONG,24,-0.025398062923791098
momentum_top_rank_24_q50,momentum,2023-06-28,BTC-USD,LONG,24,-0.010451398901517361
momentum_top_rank_24_q50,momentum,2023-06-29,BTC-USD,LONG,24,-0.011851152359311778
momentum_top_rank_24_q50,momentum,2023-06-30,BTC-USD,LONG,24,-0.04266578691215206
momentum_top_rank_24_q50,momentum,2023-07-01,BTC-USD,LONG,24,-0.044546715259492276
momentum_top_rank_24_q50,momentum,2023-07-02,BTC-USD,LONG,24,-0.04133785317538119
momentum_top_rank_24_q50,momentum,2023-07-03,BTC-USD,LONG,24,-0.06245097431391
momentum_top_rank_24_q50,momentum,2023-09-14,BTC-USD,LONG,24,0.052578491531656724
momentum_top_rank_24_q50,momentum,2023-09-15,BTC-USD,LONG,24,0.03664157280599745
momentum_top_rank_24_q50,momentum,2023-09-17,BTC-USD,LONG,24,0.012780975957903395
momentum_top_rank_24_q50,momentum,2023-09-18,BTC-USD,LONG,24,9.410000969478638e-05
momentum_top_rank_24_q50,momentum,2023-09-19,BTC-USD,LONG,24,-0.01281616572730071
momentum_top_rank_24_q50,momentum,2023-09-20,BTC-USD,LONG,24,-0.009962431940826355
momentum_top_rank_24_q50,momentum,2023-09-21,BTC-USD,LONG,24,0.022283488161258358
momentum_top_rank_24_q50,momentum,2023-09-24,BTC-USD,LONG,24,0.07889436489543833
momentum_top_rank_24_q50,momentum,2023-09-25,BTC-USD,LONG,24,0.09207095348159822
momentum_top_rank_24_q50,momentum,2023-09-26,BTC-USD,LONG,24,0.13219156161496715
momentum_top_rank_24_q50,momentum,2023-09-27,BTC-USD,LONG,24,0.13530655453796836
momentum_top_rank_24_q50,momentum,2023-09-28,BTC-USD,LONG,24,0.10999923961144442
momentum_top_rank_24_q50,momentum,2023-09-29,BTC-USD,LONG,24,0.2294358558484153
momentum_top_rank_24_q50,momentum,2023-12-04,BTC-USD,LONG,24,0.015430116856899767
momentum_top_rank_24_q50,momentum,2023-12-05,BTC-USD,LONG,24,-0.044945938047148304
momentum_top_rank_24_q50,momentum,2023-12-06,BTC-USD,LONG,24,-0.036335362962526374
momentum_top_rank_24_q50,momentum,2023-12-09,BTC-USD,LONG,24,0.028175108979464847
momentum_top_rank_24_q50,momentum,2024-02-10,BTC-USD,LONG,24,0.33555564695607254
momentum_top_rank_24_q50,momentum,2024-02-11,BTC-USD,LONG,24,0.36884327194733624
momentum_top_rank_24_q50,momentum,2024-02-12,BTC-USD,LONG,24,0.33962901033324333
momentum_top_rank_24_q50,momentum,2024-02-17,BTC-USD,LONG,24,0.38360711664470326
momentum_top_rank_24_q50,momentum,2024-02-18,BTC-USD,LONG,24,0.4021475231298355
momentum_top_rank_24_q50,momentum,2024-03-01,BTC-USD,LONG,24,0.12040524493202986
momentum_top_rank_24_q50,momentum,2024-04-08,BTC-USD,LONG,24,-0.17461522286306608
momentum_top_rank_24_q50,momentum,2024-04-09,BTC-USD,LONG,24,-0.09038571971279785
momentum_top_rank_24_q50,momentum,2024-04-10,BTC-USD,LONG,24,-0.09486628426067722
momentum_top_rank_24_q50,momentum,2024-04-11,BTC-USD,LONG,24,-0.08606086381902811
momentum_top_rank_24_q50,momentum,2024-04-12,BTC-USD,LONG,24,-0.06003223319514517
momentum_top_rank_24_q50,momentum,2024-08-03,BTC-USD,LONG,24,-0.01937968227842435
momentum_top_rank_24_q50,momentum,2024-08-29,BTC-USD,LONG,24,0.07174039131050769
momentum_top_rank_24_q50,momentum,2024-08-30,BTC-USD,LONG,24,0.07121721069872677
momentum_top_rank_24_q50,momentum,2024-09-13,BTC-USD,LONG,24,0.027494198630707345
momentum_top_rank_24_q50,momentum,2024-09-20,BTC-USD,LONG,24,0.04514977126735187
momentum_top_rank_24_q50,momentum,2024-09-21,BTC-USD,LONG,24,0.05751681903822137
momentum_top_rank_24_q50,momentum,2024-09-22,BTC-USD,LONG,24,0.0622794673154099
momentum_top_rank_24_q50,momentum,2024-09-23,BTC-USD,LONG,24,0.06426729763936057
momentum_top_rank_24_q50,momentum,2024-10-02,BTC-USD,LONG,24,0.10525510480516265
momentum_top_rank_24_q50,momentum,2024-10-03,BTC-USD,LONG,24,0.1180046915321169
momentum_top_rank_24_q50,momentum,2024-10-04,BTC-USD,LONG,24,0.12631867258378193
momentum_top_rank_24_q50,momentum,2024-10-05,BTC-USD,LONG,24,0.17121197718003245
momentum_top_rank_24_q50,momentum,2024-10-06,BTC-USD,LONG,24,0.15155594711289622
momentum_top_rank_24_q50,momentum,2024-10-15,BTC-USD,LONG,24,0.14176924093449195
momentum_top_rank_24_q50,momentum,2024-10-17,BTC-USD,LONG,24,0.19398194937186308
momentum_top_rank_24_q50,momentum,2024-10-18,BTC-USD,LONG,24,0.296449200437791
momentum_top_rank_24_q50,momentum,2024-10-19,BTC-USD,LONG,24,0.2866046582853643
momentum_top_rank_24_q50,momentum,2024-11-04,BTC-USD,LONG,24,0.41056395640811805
momentum_top_rank_24_q50,momentum,2024-11-13,BTC-USD,LONG,24,0.10309938797421903
momentum_top_rank_24_q50,momentum,2024-11-14,BTC-USD,LONG,24,0.16029245916142076
momentum_top_rank_24_q50,momentum,2024-11-15,BTC-USD,LONG,24,0.0699131442174199
momentum_top_rank_24_q50,momentum,2024-11-16,BTC-USD,LONG,24,0.06754699678255194
momentum_top_rank_24_q50,momentum,2024-11-20,BTC-USD,LONG,24,0.07455495465802331
momentum_top_rank_24_q50,momentum,2024-12-02,BTC-USD,LONG,24,-0.0007279908276252023
momentum_top_rank_24_q50,momentum,2024-12-03,BTC-USD,LONG,24,-0.01913815907632943
momentum_top_rank_24_q50,momentum,2024-12-04,BTC-USD,LONG,24,-0.03649544563314544
momentum_top_rank_24_q50,momentum,2024-12-19,BTC-USD,LONG,24,-0.03079788974008968
momentum_top_rank_24_q50,momentum,2024-12-20,BTC-USD,LONG,24,-0.03313769569125402
momentum_top_rank_24_q50,momentum,2024-12-21,BTC-USD,LONG,24,-0.007103950938406656
momentum_top_rank_24_q50,momentum,2024-12-24,BTC-USD,LONG,24,0.0586357352892275
momentum_top_rank_24_q50,momentum,2024-12-25,BTC-USD,LONG,24,0.051449309170352286
momentum_top_rank_24_q50,momentum,2025-03-23,BTC-USD,LONG,24,-0.023479431609374934
momentum_top_rank_24_q50,momentum,2025-03-24,BTC-USD,LONG,24,-0.029750815657444307
momentum_top_rank_24_q50,momentum,2025-03-25,BTC-USD,LONG,24,-0.034535722177296946
momentum_top_rank_24_q50,momentum,2025-03-27,BTC-USD,LONG,24,-0.02297388693938318
momentum_top_rank_24_q50,momentum,2025-04-02,BTC-USD,LONG,24,0.14743424784463133
momentum_top_rank_24_q50,momentum,2025-04-03,BTC-USD,LONG,24,0.12817873790020307
